Age,SSec_Category,Gender,Hobby,Education_Duration,Housing,Profession,Loan Status,Working_Hours,Investment,Loan,Dependents,Marital_Status,Yearly_Breaks,Number_of_Siblings,Employer_Kind,City,Income,Answer,Country,Debt_Paid,Id
46.0,2,F,15,11.0,Trailer,0,Not Applied,42.0,20.0,2000.0,2,Separated,0,2,,38,478179.82399999996,0,Canada,20532,15360
25.0,4,F,11,10.0,Bungalow,2,EMI,50.0,20.0,2000.0,1,Single,1,3,MNC,38,124745.00300000001,0,Canada,11956,15361
30.0,4,F,4,4.0,Condo,7,EMI,42.0,20.0,2000.0,3,,0,3,MNC,38,108903.23599999999,0,Canada,46971,15363
22.0,4,M,9,14.0,Apartment,9,EMI,,20.0,2000.0,6,,1,3,Self-employed,38,183306.865,1,Canada,19591,15365
29.0,4,F,11,10.0,Condo,2,EMI,67.0,20.0,2000.0,1,Single,1,2,Self-employed,38,373911.49,0,Canada,27168,15366
18.0,4,M,15,11.0,Slum,9,EMI,20.0,20.0,2000.0,2,Separated,1,3,Self-employed,38,189404.138,0,Canada,39055,15367
26.0,4,F,14,16.0,,9,Critical,42.0,2196.0,2000.0,2,Separated,0,2,,38,312230.691,0,Canada,35483,15368
38.0,4,F,11,10.0,Trailer,3,Paid,62.0,20.0,2000.0,1,Single,0,4,Self-employed,38,64027.873,1,Canada,25311,15369
52.0,4,F,11,10.0,,13,Applied,42.0,20.0,2000.0,1,Single,1,3,Self-employed,38,171876.633,0,Canada,31523,15371
57.0,4,F,15,11.0,Slum,10,Applied,,20.0,2000.0,1,,1,3,Self-employed,38,226702.86800000002,0,Canada,18477,15372
15.0,4,M,1,8.0,Trailer,11,EMI,20.0,20.0,2000.0,4,Separated,0,2,Self-employed,38,89063.989,0,Canada,49031,15373
23.0,4,F,15,11.0,Condo,2,Critical,82.0,20.0,2000.0,4,Separated,0,4,Self-employed,38,215245.345,0,Canada,25494,15374
47.0,4,F,11,10.0,Trailer,10,Applied,42.0,20.0,2000.0,1,Single,1,2,MNC,38,204811.996,1,Canada,32822,15375
37.0,4,F,11,10.0,Condo,2,EMI,42.0,20.0,2000.0,1,Single,0,4,Self-employed,38,142867.497,0,Canada,42474,15377
65.0,4,M,15,11.0,,9,EMI,18.0,20.0,2000.0,2,Engaged,1,2,Self-employed,38,113565.323,0,Canada,12715,15378
26.0,4,F,11,10.0,Slum,7,EMI,,20.0,2000.0,5,Separated,0,4,Self-employed,38,70440.738,0,Canada,38005,15379
42.0,4,F,11,10.0,Apartment,0,EMI,50.0,20.0,2000.0,1,,0,3,MNC,38,170601.802,1,Canada,49405,15381
49.0,4,F,12,15.0,Bungalow,9,EMI,49.0,20.0,2000.0,1,Single,1,3,MNC,38,113170.528,1,Canada,46472,15382
53.0,1,F,9,14.0,Trailer,4,EMI,42.0,20.0,2000.0,4,Engaged,0,3,Self-employed,38,59698.927,0,Canada,19342,15383
43.0,4,F,11,10.0,Trailer,10,Applied,80.0,20.0,2000.0,1,Single,0,4,,38,295233.956,1,Canada,20142,15384
30.0,4,F,11,10.0,Apartment,2,EMI,50.0,20.0,2000.0,1,Single,1,2,Self-employed,38,47813.49,0,Canada,42754,15385
43.0,4,M,15,11.0,Bungalow,3,EMI,,20.0,2000.0,5,Married,0,2,Self-employed,38,229211.323,0,Canada,28439,15386
53.0,4,F,11,10.0,Slum,13,Applied,46.0,20.0,2000.0,1,Single,0,2,Self-employed,38,167618.19199999998,0,Canada,10093,15389
57.0,4,F,15,11.0,,2,EMI,42.0,20.0,2000.0,1,,0,3,MNC,38,98264.66699999999,1,Canada,49943,15390
20.0,4,M,11,10.0,Trailer,0,EMI,57.0,20.0,2000.0,2,Separated,0,2,Self-employed,38,395865.654,0,Canada,26620,15391
44.0,2,M,12,15.0,Trailer,3,Applied,37.0,20.0,2000.0,5,Engaged,1,4,,38,157340.927,0,Canada,34603,15392
21.0,4,F,11,10.0,Trailer,4,EMI,,20.0,2000.0,4,Separated,1,3,MNC,38,206580.401,0,Canada,41462,15393
45.0,4,F,9,14.0,Bungalow,3,EMI,47.0,20.0,2000.0,1,Single,0,3,Self-employed,38,150759.584,1,Canada,27423,15394
32.0,4,F,11,10.0,Condo,2,EMI,32.0,20.0,2000.0,1,Single,0,3,MNC,10,415181.862,0,Canada,36418,15395
49.0,4,F,1,8.0,Condo,13,EMI,42.0,20.0,2000.0,4,Married,0,3,Self-employed,38,103313.594,0,Canada,46873,15396
38.0,4,F,8,12.0,Slum,11,EMI,52.0,20.0,2000.0,1,Single,0,2,MNC,38,356639.781,0,Canada,12540,15397
24.0,4,F,11,10.0,Bungalow,2,EMI,42.0,20.0,2000.0,5,Married,0,2,MNC,38,173321.092,0,Canada,27762,15401
33.0,4,M,11,10.0,,0,Applied,40.0,20.0,2000.0,5,Divorced with Children,1,3,MNC,38,209957.333,0,Canada,27912,15402
21.0,1,F,15,11.0,,6,EMI,42.0,20.0,2000.0,5,Separated,1,4,MNC,39,218589.086,0,Canada,20366,15403
38.0,4,F,11,10.0,Condo,2,EMI,52.0,20.0,2000.0,2,Married,0,2,MNC,38,236475.423,0,Canada,43678,15404
30.0,4,F,11,10.0,Slum,6,EMI,47.0,20.0,2000.0,2,Separated,0,2,MNC,38,236372.58,0,Canada,27670,15406
26.0,4,M,8,12.0,,9,EMI,,20.0,2000.0,5,Married,1,2,MNC,38,388229.771,0,Canada,15939,15407
49.0,4,F,12,15.0,Condo,3,EMI,62.0,15044.0,2000.0,1,,0,2,,38,339148.95700000005,1,Canada,39466,15408
60.0,4,F,8,12.0,Trailer,3,EMI,52.0,20.0,2000.0,1,Single,0,3,MNC,38,209191.65,1,Canada,35016,15409
29.0,4,F,15,11.0,Condo,6,EMI,42.0,20.0,2000.0,1,Single,1,4,MNC,25,449151.06899999996,0,Canada,43680,15410
45.0,4,F,7,13.0,Condo,10,Applied,42.0,20.0,2000.0,1,Single,1,3,Self-employed,38,346097.242,1,Canada,37199,15411
16.0,4,M,11,10.0,Slum,9,EMI,,20.0,2000.0,4,Separated,0,3,MNC,38,124317.97300000001,0,Canada,38336,15414
30.0,4,F,11,10.0,Slum,2,EMI,42.0,20.0,2000.0,2,Separated,1,3,,38,122342.35,0,Canada,44915,15416
46.0,4,F,9,14.0,Bungalow,3,EMI,47.0,20.0,2000.0,1,Single,1,2,Self-employed,38,102748.12,1,Canada,21805,15418
26.0,2,M,9,14.0,Condo,6,EMI,42.0,20.0,2000.0,5,Separated,1,3,MNC,38,136748.771,0,Canada,11535,15419
31.0,4,F,8,12.0,Condo,11,EMI,,20.0,2000.0,1,Single,0,3,MNC,38,186749.81100000002,0,Canada,21694,15421
40.0,4,F,11,10.0,Slum,6,EMI,17.0,20.0,2000.0,2,Divorced with Children,0,4,Self-employed,38,352136.179,0,Canada,30066,15422
15.0,4,F,0,7.0,Slum,7,EMI,42.0,20.0,2000.0,4,Separated,1,3,Self-employed,38,142140.525,0,Canada,43803,15423
61.0,2,F,6,6.0,Slum,9,EMI,42.0,20.0,2000.0,2,Divorced with Children,1,2,,38,323238.179,0,Canada,46481,15424
29.0,4,F,9,14.0,Bungalow,3,Paid,57.0,20.0,2000.0,1,Single,1,4,MNC,38,113809.365,1,Canada,24131,15425
33.0,4,F,15,11.0,,6,EMI,42.0,20.0,3974.0,2,Separated,0,2,Self-employed,38,141965.864,0,Canada,32059,15427
18.0,4,F,11,10.0,Slum,5,EMI,,20.0,2000.0,4,Separated,1,4,Self-employed,38,456560.401,0,Canada,26003,15428
34.0,4,M,11,10.0,Bungalow,3,EMI,42.0,20.0,2000.0,6,Single,1,4,Self-employed,38,144834.659,0,Canada,16417,15429
34.0,4,F,15,11.0,Apartment,0,EMI,42.0,20.0,2000.0,1,Single,1,4,,38,170979.44600000005,0,Canada,20019,15432
29.0,4,M,9,14.0,Trailer,3,EMI,42.0,20.0,2000.0,5,Married,0,2,Self-employed,38,24179.251,0,Canada,44912,15433
27.0,4,M,7,13.0,Condo,11,EMI,42.0,3438.0,2000.0,5,Married,0,4,MNC,38,285169.07300000003,0,Canada,36953,15434
32.0,4,F,11,10.0,Bungalow,4,EMI,52.0,20.0,2000.0,1,Single,0,4,Self-employed,38,83379.073,0,Canada,42949,15437
21.0,4,M,11,10.0,Slum,6,EMI,42.0,20.0,2000.0,3,Separated,0,2,Self-employed,38,120462.84599999999,0,Canada,16098,15438
24.0,4,F,11,10.0,Apartment,6,EMI,,20.0,2000.0,2,Married,0,3,Self-employed,38,368385.636,0,Canada,12010,15442
18.0,4,M,11,10.0,Trailer,9,EMI,38.0,20.0,2000.0,4,,1,3,MNC,38,217400.72699999998,0,Canada,38109,15444
22.0,4,F,9,14.0,Apartment,0,EMI,41.0,20.0,2000.0,4,Separated,1,2,Self-employed,38,284268.50899999996,0,Canada,11098,15445
42.0,4,F,8,12.0,,12,Not Applied,42.0,20.0,2000.0,2,Married,1,2,Self-employed,38,204698.545,0,Canada,24442,15446
26.0,4,F,14,16.0,,9,EMI,62.0,20.0,2000.0,1,Single,1,2,,38,325766.973,0,Canada,28735,15448
17.0,4,M,11,10.0,Apartment,7,EMI,,20.0,2000.0,4,Separated,1,2,Self-employed,38,87035.046,0,Canada,14680,15449
29.0,4,M,9,14.0,Condo,3,Critical,42.0,20.0,3902.0,6,Single,1,2,MNC,38,326027.808,1,Canada,39770,15450
18.0,4,M,11,10.0,Bungalow,0,EMI,42.0,20.0,2000.0,2,Separated,0,3,MNC,38,129758.806,0,Canada,45971,15451
45.0,4,M,11,10.0,Bungalow,0,Overdue,42.0,20.0,2000.0,6,,0,3,Self-employed,38,104154.32800000001,1,Canada,25244,15453
34.0,4,M,15,11.0,Trailer,0,EMI,37.0,20.0,2000.0,2,Separated,0,3,Self-employed,38,159144.12699999998,0,Canada,27574,15454
17.0,4,M,15,11.0,Condo,7,Critical,,20.0,2000.0,4,Separated,0,2,,25,196218.682,0,Canada,34885,15456
54.0,4,F,6,6.0,Trailer,0,EMI,42.0,20.0,2000.0,2,Married,1,3,Self-employed,38,342973.159,0,Canada,38067,15458
20.0,4,F,15,11.0,,0,EMI,52.0,20.0,2000.0,2,Separated,1,4,Self-employed,38,178522.87699999995,0,Canada,10699,15459
55.0,4,M,9,14.0,,9,Applied,37.0,20.0,2000.0,2,Engaged,0,2,Self-employed,38,130479.864,0,Canada,34556,15461
36.0,4,F,7,13.0,Bungalow,11,EMI,52.0,20.0,2000.0,1,,1,4,MNC,38,166533.423,1,Canada,18448,15462
20.0,2,M,1,8.0,Apartment,9,EMI,42.0,20.0,2000.0,5,Divorced with Children,1,4,,38,247184.117,0,Canada,37204,15464
30.0,4,F,9,14.0,Slum,9,EMI,47.0,20.0,2000.0,2,Separated,0,4,MNC,38,207264.707,1,Canada,32803,15467
27.0,2,M,2,9.0,Trailer,7,EMI,42.0,20.0,2000.0,2,Divorced,1,3,Self-employed,38,34182.221,0,Canada,21502,15468
54.0,4,F,11,10.0,,6,EMI,42.0,20.0,2000.0,1,Single,0,4,Self-employed,38,35781.985,0,Canada,31306,15469
40.0,4,M,8,12.0,Condo,3,EMI,,7318.0,2000.0,6,Single,0,4,MNC,38,172247.78100000002,1,Canada,31356,15470
40.0,4,F,11,10.0,Trailer,2,EMI,42.0,20.0,2000.0,1,Single,1,4,Self-employed,38,239953.16199999998,1,Canada,32956,15475
18.0,4,M,11,10.0,Trailer,9,EMI,42.0,20.0,2000.0,4,Separated,0,3,Self-employed,38,367435.349,0,Canada,38360,15476
59.0,4,F,15,11.0,Apartment,9,EMI,,20.0,2000.0,1,Single,1,2,Self-employed,38,119123.594,1,Canada,44167,15477
22.0,4,M,9,14.0,Apartment,3,Overdue,42.0,20.0,2000.0,6,Single,0,4,MNC,38,134699.56,0,Canada,40982,15478
49.0,2,M,6,6.0,Slum,7,EMI,42.0,20.0,2000.0,5,Separated,0,2,MNC,38,86191.625,0,Canada,44535,15479
25.0,4,F,11,10.0,,0,EMI,42.0,20.0,2000.0,2,,0,4,,38,105866.68199999999,0,Canada,40794,15480
29.0,4,F,11,10.0,Trailer,6,EMI,42.0,20.0,2000.0,2,Married,0,4,MNC,38,209394.527,0,Canada,27278,15482
37.0,2,M,11,10.0,Apartment,8,EMI,18.0,20.0,2000.0,5,Married,1,3,MNC,38,251088.995,0,Canada,20480,15483
34.0,2,F,11,10.0,Condo,9,EMI,,20.0,2000.0,1,Single,0,4,MNC,38,369880.31,0,Canada,14134,15484
47.0,4,F,9,14.0,Apartment,9,EMI,42.0,20.0,2000.0,1,Single,0,2,MNC,38,55637.912000000004,1,Canada,37987,15487
43.0,4,F,9,14.0,Condo,3,EMI,62.0,20.0,3977.0,1,,0,3,MNC,38,227690.52800000002,1,Canada,17486,15489
17.0,4,M,11,10.0,Slum,7,EMI,,20.0,2000.0,2,Separated,1,2,Self-employed,38,192119.52899999998,0,Canada,24663,15491
42.0,4,F,11,10.0,Apartment,4,Critical,42.0,20.0,2000.0,1,Single,0,2,Self-employed,38,33071.641,0,Canada,35116,15492
65.0,4,F,11,10.0,Trailer,13,Paid,42.0,20.0,2000.0,1,Single,1,3,MNC,38,81350.887,0,Canada,28955,15493
56.0,4,F,14,16.0,Apartment,9,EMI,47.0,20.0,2000.0,1,Single,0,4,Self-employed,38,177335.849,1,Canada,10900,15494
34.0,4,F,9,14.0,Slum,9,EMI,42.0,7708.0,2000.0,1,Single,0,4,Self-employed,38,177758.915,1,Canada,49094,15495
53.0,2,M,5,5.0,Condo,7,Applied,,20.0,2000.0,5,,1,2,Self-employed,38,95441.90199999999,0,Canada,26011,15498
21.0,1,F,7,13.0,Condo,9,EMI,18.0,20.0,2000.0,4,Separated,1,2,MNC,29,169833.508,0,Canada,43921,15499
33.0,4,F,11,10.0,Apartment,0,Not Applied,42.0,20.0,2000.0,2,Separated,0,4,Self-employed,38,36422.443999999996,0,Canada,41003,15500
33.0,2,M,0,7.0,Trailer,7,EMI,40.0,20.0,2000.0,5,Separated,1,4,Self-employed,38,336678.775,0,Canada,29450,15501
18.0,4,M,15,11.0,Condo,0,Overdue,12.0,20.0,2000.0,4,Separated,0,3,MNC,38,40261.565,0,Canada,18313,15502
49.0,2,M,11,10.0,,0,EMI,42.0,20.0,2000.0,6,Single,0,2,MNC,38,153061.55800000002,0,Canada,13685,15503
37.0,4,F,11,10.0,Slum,4,EMI,,20.0,2000.0,1,Single,1,2,Self-employed,38,223762.669,0,Canada,41905,15505
34.0,4,M,15,11.0,Bungalow,7,EMI,42.0,20.0,2000.0,5,Married,0,2,Self-employed,38,281375.169,0,Canada,13964,15506
45.0,4,F,11,10.0,Slum,11,EMI,47.0,20.0,2000.0,1,,1,4,Self-employed,38,345717.232,1,Canada,22660,15507
25.0,4,F,9,14.0,,11,EMI,82.0,20.0,2000.0,2,Separated,1,4,Self-employed,38,183309.93300000002,1,Canada,43806,15508
27.0,4,F,11,10.0,Bungalow,2,EMI,42.0,20.0,2000.0,1,Single,1,3,MNC,38,570050.912,0,Canada,12231,15509
16.0,4,M,15,11.0,,0,EMI,22.0,20.0,2000.0,2,Separated,0,3,MNC,38,448195.544,0,Canada,38205,15511
22.0,4,F,15,11.0,Bungalow,3,EMI,,20.0,2000.0,4,Separated,1,4,,38,314765.174,0,Canada,22386,15512
45.0,4,F,9,14.0,,12,EMI,42.0,15044.0,2000.0,1,Single,1,4,Self-employed,38,146654.204,1,Canada,36600,15515
60.0,4,M,15,11.0,Condo,0,EMI,32.0,20.0,2000.0,5,,0,3,Self-employed,38,215090.37,0,Canada,17743,15516
47.0,4,F,9,14.0,Trailer,3,EMI,42.0,20.0,2000.0,1,Single,0,4,Self-employed,38,62712.895,1,Canada,12630,15517
18.0,4,F,1,8.0,Apartment,7,EMI,42.0,20.0,2000.0,1,Single,1,4,Self-employed,38,232784.095,0,Canada,39379,15518
23.0,4,M,11,10.0,,3,EMI,42.0,20.0,2000.0,4,Separated,1,3,,38,194906.008,0,Canada,34086,15520
52.0,4,F,9,14.0,Condo,11,Critical,42.0,20.0,2000.0,1,Single,0,2,Self-employed,38,318777.771,0,Canada,49643,15521
18.0,4,M,11,10.0,,9,EMI,47.0,20.0,2000.0,6,Single,0,4,MNC,38,75016.98599999999,0,Canada,34694,15523
41.0,4,M,15,11.0,Apartment,11,EMI,57.0,20.0,2000.0,5,Married,1,3,MNC,38,136360.376,1,Canada,34071,15524
24.0,4,F,9,14.0,,3,EMI,40.0,20.0,3876.0,2,,0,3,Self-employed,38,88624.79,0,Canada,11786,15525
22.0,4,F,11,10.0,Slum,5,EMI,,20.0,2000.0,1,Single,1,2,Self-employed,38,187615.42,0,Canada,40537,15526
16.0,0,F,1,8.0,,7,EMI,22.0,20.0,2000.0,4,Separated,1,2,Self-employed,38,53683.27400000001,0,Canada,29488,15527
43.0,4,F,11,10.0,Slum,3,Critical,27.0,20.0,2000.0,1,Single,1,3,MNC,38,297489.104,0,Canada,19028,15529
24.0,4,F,9,14.0,Trailer,11,EMI,42.0,20.0,2000.0,2,Separated,0,3,Self-employed,38,133634.782,0,Canada,43082,15530
45.0,4,F,15,11.0,Apartment,7,EMI,42.0,20.0,2000.0,4,Separated,0,2,Self-employed,38,263905.322,0,Canada,32059,15531
52.0,4,F,11,10.0,Slum,9,EMI,42.0,20.0,2000.0,1,Single,0,4,MNC,38,411748.037,0,Canada,39035,15532
19.0,2,F,11,10.0,Apartment,2,In Search,,20.0,2000.0,4,Separated,0,2,MNC,38,236201.247,0,Canada,10866,15533
27.0,4,M,11,10.0,Slum,7,EMI,101.0,20.0,2000.0,5,,1,4,MNC,38,175128.19,0,Canada,28963,15534
66.0,4,F,15,11.0,Trailer,9,EMI,17.0,20.0,2000.0,1,Single,0,3,Self-employed,38,103211.379,0,Canada,13301,15535
19.0,2,F,15,11.0,Condo,3,EMI,50.0,20.0,2000.0,2,Separated,0,2,,25,132488.279,0,Canada,19916,15536
33.0,2,M,11,10.0,Bungalow,13,EMI,50.0,20.0,2000.0,5,Divorced with Children,0,3,Self-employed,38,216773.16100000002,0,Canada,18099,15539
48.0,4,F,0,7.0,Slum,2,Critical,,20.0,2000.0,2,Separated,0,3,MNC,38,194266.173,0,Canada,29935,15540
46.0,4,F,15,11.0,Slum,3,Paid,42.0,20.0,2000.0,2,Married,1,3,Self-employed,38,248063.715,0,Canada,32946,15541
15.0,4,F,0,7.0,Trailer,9,EMI,42.0,20.0,2000.0,4,Separated,1,3,MNC,38,109596.102,0,Canada,45726,15542
21.0,2,F,15,11.0,Apartment,3,EMI,42.0,20.0,2000.0,4,Separated,1,4,,38,158556.705,0,Canada,23918,15544
51.0,4,M,11,10.0,,11,EMI,32.0,20.0,2000.0,2,Engaged,0,4,Self-employed,38,257485.31100000002,0,Canada,11488,15545
48.0,4,F,12,15.0,,11,Paid,42.0,20.0,2000.0,1,Single,1,2,Self-employed,38,240151.11899999998,1,Canada,32586,15546
30.0,4,M,4,4.0,,9,EMI,,20.0,2000.0,5,Separated,0,3,MNC,25,258841.062,0,Canada,42845,15547
51.0,3,F,2,9.0,Trailer,5,EMI,58.0,20.0,2000.0,2,Divorced,0,2,MNC,5,226387.80800000002,0,Canada,11785,15548
41.0,4,F,12,15.0,Apartment,3,EMI,52.0,20.0,2000.0,1,Single,0,2,Self-employed,38,460263.45700000005,1,Canada,12005,15551
33.0,4,M,9,14.0,Condo,7,EMI,34.0,20.0,2000.0,6,,1,3,,38,91339.679,0,Canada,15257,15552
39.0,4,F,14,16.0,Apartment,3,EMI,52.0,20.0,2000.0,1,Single,0,3,MNC,38,167096.407,1,Canada,20868,15553
20.0,4,F,15,11.0,Trailer,11,EMI,,20.0,2000.0,4,Separated,0,2,MNC,38,448637.255,0,Canada,19783,15554
37.0,4,F,11,10.0,,7,EMI,62.0,20.0,2000.0,1,Single,1,2,Self-employed,38,173557.06699999998,1,Canada,36629,15555
38.0,4,F,9,14.0,,9,EMI,42.0,20.0,3887.0,1,Single,1,2,Self-employed,38,106101.005,1,Canada,13614,15558
45.0,4,F,4,4.0,Bungalow,13,Critical,22.0,20.0,2000.0,1,Single,0,4,MNC,38,151145.29,0,Canada,28685,15559
51.0,2,F,11,10.0,Apartment,2,EMI,42.0,20.0,2000.0,1,Single,1,3,,22,273056.063,0,Canada,37124,15560
51.0,4,F,9,14.0,,11,Paid,,20.0,2000.0,1,,1,3,Self-employed,38,143697.74599999998,1,Canada,49070,15561
22.0,4,M,9,14.0,Bungalow,0,EMI,22.0,20.0,2000.0,4,Separated,0,2,Self-employed,38,222129.21600000001,0,Canada,47177,15563
32.0,4,M,15,11.0,Trailer,7,EMI,42.0,20.0,2000.0,2,Separated,1,4,Self-employed,38,205355.764,0,Canada,31734,15564
59.0,4,M,1,8.0,Condo,7,Overdue,34.0,20.0,2000.0,5,Engaged,0,2,MNC,38,157238.544,1,Canada,37350,15567
27.0,2,F,11,10.0,Apartment,12,EMI,42.0,20.0,2000.0,4,Divorced,0,3,Self-employed,38,1270191.498,0,Canada,16598,15569
40.0,4,F,11,10.0,Slum,2,EMI,42.0,20.0,2000.0,5,,1,4,MNC,38,198679.5,0,Canada,42021,15570
48.0,4,F,15,11.0,Bungalow,3,Not Applied,42.0,20.0,2000.0,1,Single,1,3,Self-employed,38,182421.71899999998,0,Canada,32238,15571
72.0,2,F,3,3.0,Condo,13,EMI,22.0,20.0,2000.0,1,Single,1,3,MNC,38,86708.09,0,Canada,49244,15574
38.0,4,F,15,11.0,,11,EMI,,20.0,2000.0,1,Single,0,3,Self-employed,38,229971.746,0,Canada,27572,15575
38.0,4,M,9,14.0,Trailer,9,Applied,42.0,20.0,2000.0,6,Single,0,4,Self-employed,38,64831.515,1,Canada,13696,15577
34.0,4,F,1,8.0,Slum,2,EMI,42.0,20.0,2000.0,1,Single,0,4,Self-employed,38,26797.44100000001,0,Canada,39026,15578
59.0,4,F,9,14.0,Slum,9,EMI,42.0,20.0,2000.0,1,,1,4,Self-employed,38,115355.525,1,Canada,41900,15579
40.0,4,F,1,8.0,Condo,9,EMI,24.0,20.0,2000.0,1,Single,1,2,MNC,6,166341.187,0,Canada,46044,15580
26.0,4,M,9,14.0,Condo,3,EMI,42.0,20.0,2000.0,6,Single,1,2,Self-employed,38,191111.974,1,Canada,40522,15581
17.0,4,M,15,11.0,Slum,0,EMI,,20.0,2000.0,2,Separated,1,4,MNC,38,59873.959,0,Canada,43107,15582
34.0,2,M,7,13.0,Apartment,7,EMI,34.0,20.0,2000.0,5,Divorced with Children,0,2,MNC,38,292436.614,0,Canada,13122,15583
31.0,4,M,8,12.0,,9,EMI,42.0,20.0,2000.0,2,Married,0,4,,9,162579.343,0,Canada,48033,15584
45.0,2,M,7,13.0,Trailer,9,EMI,42.0,15044.0,2000.0,6,Single,1,2,MNC,38,160664.571,1,Canada,20505,15586
58.0,4,F,11,10.0,Slum,2,Paid,42.0,20.0,2000.0,2,,1,4,MNC,38,175066.611,0,Canada,44293,15588
28.0,2,F,12,15.0,Trailer,9,EMI,,20.0,2000.0,2,Separated,1,2,MNC,38,300561.205,0,Canada,30266,15589
30.0,4,F,9,14.0,Apartment,3,EMI,52.0,20.0,2000.0,1,Single,1,4,MNC,38,100928.04400000001,1,Canada,23140,15590
49.0,4,F,15,11.0,Slum,12,EMI,42.0,20.0,2000.0,1,Single,1,4,,38,93848.472,1,Canada,37619,15592
32.0,2,M,12,15.0,Bungalow,12,EMI,42.0,20.0,2000.0,5,Separated,1,4,Self-employed,38,205779.426,0,Canada,15281,15594
66.0,4,F,11,10.0,Apartment,9,EMI,,20.0,2000.0,1,Single,0,4,MNC,38,117497.894,0,Canada,33537,15596
30.0,4,M,7,13.0,Condo,6,EMI,52.0,20.0,2000.0,2,,0,2,Self-employed,38,292313.108,0,Canada,48544,15597
61.0,4,F,11,10.0,Trailer,9,EMI,6.0,20.0,2000.0,1,Single,1,3,Self-employed,38,176801.711,0,Canada,19718,15598
56.0,4,M,9,14.0,Slum,7,Critical,22.0,20.0,2000.0,2,Married,1,4,,38,147692.622,0,Canada,19144,15600
30.0,4,F,9,14.0,Apartment,9,EMI,42.0,20.0,2000.0,2,Separated,1,2,Self-employed,38,158374.265,0,Canada,44689,15602
38.0,4,F,9,14.0,,11,EMI,,20.0,2000.0,4,Married,1,3,Self-employed,38,111446.694,0,Canada,47157,15603
48.0,4,F,9,14.0,Apartment,3,EMI,57.0,100019.0,2000.0,1,Single,1,2,MNC,38,121240.821,1,Canada,47556,15604
36.0,4,F,0,7.0,Apartment,6,Critical,42.0,20.0,2000.0,2,Divorced with Children,0,4,MNC,38,118269.88900000001,0,Canada,17134,15605
28.0,4,F,11,10.0,Slum,6,EMI,42.0,20.0,2000.0,1,,0,3,MNC,38,262896.849,0,Canada,48533,15606
26.0,4,M,9,14.0,,9,EMI,42.0,20.0,3564.0,4,Separated,1,3,,38,191689.613,1,Canada,29042,15608
57.0,4,F,15,11.0,Bungalow,12,EMI,42.0,20.0,2000.0,1,Single,0,2,MNC,38,246495.80899999998,1,Canada,27442,15612
20.0,4,M,8,12.0,Slum,0,Applied,12.0,20.0,2000.0,4,Separated,1,4,MNC,38,213933.665,0,Canada,42522,15613
47.0,4,F,15,11.0,,2,EMI,42.0,20.0,2000.0,4,Separated,1,3,MNC,38,135975.389,0,Canada,39087,15614
34.0,4,F,9,14.0,,3,EMI,42.0,20.0,2000.0,2,,0,2,MNC,38,186849.188,0,Canada,49286,15615
29.0,4,M,11,10.0,Slum,9,EMI,32.0,20.0,2000.0,6,Single,1,3,,25,250961.68399999998,0,Canada,29750,15616
44.0,4,M,15,11.0,,8,EMI,,20.0,2000.0,5,Married,0,2,MNC,38,88286.632,0,Canada,28989,15617
35.0,4,F,14,16.0,Apartment,9,Applied,62.0,20.0,2000.0,1,Single,0,3,Self-employed,38,269564.87899999996,1,Canada,22402,15618
46.0,2,F,9,14.0,Apartment,11,EMI,42.0,20.0,2000.0,1,Single,1,3,Self-employed,38,178904.235,1,Canada,13094,15619
41.0,4,F,15,11.0,Trailer,7,EMI,46.0,20.0,3672.0,1,Single,0,3,MNC,38,220704.712,0,Canada,21634,15620
39.0,4,F,11,10.0,Condo,3,EMI,42.0,20.0,2000.0,1,Single,0,2,Self-employed,38,205763.337,1,Canada,26831,15621
52.0,4,F,11,10.0,Bungalow,11,EMI,42.0,3484.0,2000.0,1,Single,1,3,MNC,38,24466.792,0,Canada,43358,15622
34.0,4,M,15,11.0,Condo,3,EMI,6.0,20.0,2000.0,2,Married,1,3,MNC,38,233942.962,0,Canada,26288,15623
27.0,3,M,9,14.0,Trailer,7,EMI,,20.0,2000.0,5,,0,3,,38,28124.666,0,Canada,45649,15624
64.0,4,F,11,10.0,Bungalow,2,Applied,42.0,20.0,4267.0,1,Single,1,2,Self-employed,38,37849.441,0,Canada,45294,15625
57.0,4,F,14,16.0,,9,EMI,52.0,20.0,2000.0,2,Separated,0,2,MNC,38,165483.842,0,Canada,20328,15626
27.0,4,F,0,7.0,,2,EMI,42.0,20.0,2000.0,2,Separated,1,4,Self-employed,25,268452.998,0,Canada,48409,15628
26.0,4,F,9,14.0,Condo,11,EMI,47.0,20.0,2000.0,1,Single,1,4,MNC,38,185438.333,1,Canada,42235,15629
25.0,4,F,9,14.0,Trailer,6,EMI,62.0,20.0,3887.0,1,Single,0,2,MNC,38,28672.642999999996,1,Canada,20757,15630
40.0,4,F,11,10.0,Apartment,3,Overdue,,20.0,2000.0,1,Single,0,4,Self-employed,38,90816.32800000001,1,Canada,26146,15631
25.0,4,F,15,11.0,Bungalow,2,EMI,42.0,20.0,2000.0,1,Single,1,2,Self-employed,38,135431.37900000002,0,Canada,25196,15634
48.0,4,F,15,11.0,Apartment,2,EMI,42.0,20.0,2000.0,1,Single,0,3,MNC,38,170530.992,1,Canada,47765,15636
